text,translated_text,translated_text_en,label,lang
"The Pentagon has developed an implantable covid microchip – a blood surveillance system used to control people

https://t.co/lGcUECMH5g","Pentagon telah mengembangkan microchip covid implan – sistem pengawasan darah yang digunakan untuk mengendalikan orang

https://t.co/lGcUECMH5g","The Pentagon has developed an implantable covid microchip – a blood surveillance system used to control people

https://t.co/lGcUECMH5g",misinformation,en
"In a “60 Minutes” interview, Pentagon researchers claim they’ve created a MICROCHIP that will detect COVID-19 when inserted UNDER THE SKIN, and other disease-fighting technologies.. 
Article 👇https://t.co/rI4rxO40ER https://t.co/rU3JussMLN","Dalam wawancara “60 Menit”, para peneliti Pentagon mengklaim bahwa mereka telah membuat MICROCHIP yang akan mendeteksi COVID-19 ketika dimasukkan DI BAWAH KULIT, dan teknologi penangkal penyakit lainnya..
Artikel https://t.co/rI4rxO40ER https://t.co/rU3JussMLN","In a “60 Minutes” interview, Pentagon researchers claim they’ve created a MICROCHIP that will detect COVID-19 when inserted UNDER THE SKIN, and other disease-fighting technologies.. 
Article 👇https://t.co/rI4rxO40ER https://t.co/rU3JussMLN",misinformation,en
"Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/h2pWVK5Xwm https://t.co/ZsSVow0L2v","Ted Nugent dites positif COVID-19 setelah menolak vaksin, dengan salah mengklaim ""tidak ada yang tahu apa isinya"" https://t.co/h2pWVK5Xwm https://t.co/ZsSVow0L2v","Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/h2pWVK5Xwm https://t.co/ZsSVow0L2v",factual,en
"Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/yJIUG3OdAa https://t.co/vlZFpY8mXn","Ted Nugent dites positif COVID-19 setelah menolak vaksin, dengan salah mengklaim ""tidak ada yang tahu apa isinya"" https://t.co/yJIUG3OdAa https://t.co/vlZFpY8mXn","Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/yJIUG3OdAa https://t.co/vlZFpY8mXn",factual,en
"Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/Co1GAOFqEm https://t.co/gCKYJCp1Qm","Ted Nugent dinyatakan positif COVID-19 setelah menolak vaksin, dengan salah mengklaim “tidak ada yang tahu apa isinya” https://t.co/Co1GAOFqEm https://t.co/gCKYJCp1Qm","Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/Co1GAOFqEm https://t.co/gCKYJCp1Qm",factual,en
"Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/s8UvCxJcjG https://t.co/UAkQwLpj7U","Ted Nugent dites positif COVID-19 setelah menolak vaksin, dengan salah mengklaim ""tidak ada yang tahu apa isinya"" https://t.co/s8UvCxJcjG https://t.co/UAkQwLpj7U","Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/s8UvCxJcjG https://t.co/UAkQwLpj7U",factual,en
"Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/pmJprvmuk3 https://t.co/dM4TJNuUBd","Ted Nugent dites positif COVID-19 setelah menolak vaksin, dengan salah mengklaim ""tidak ada yang tahu apa isinya"" https://t.co/pmJprvmuk3 https://t.co/dM4TJNuUBd","Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/pmJprvmuk3 https://t.co/dM4TJNuUBd",factual,en
"Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/wPgJPNpwmn https://t.co/8xTndZ8EI4","Ted Nugent dites positif COVID-19 setelah menolak vaksin, dengan salah mengklaim ""tidak ada yang tahu apa isinya"" https://t.co/wPgJPPNpwmn https://t.co/8xTndZ8EI4","Ted Nugent tests positive for COVID-19 after refusing vaccine, falsely claiming “nobody knows what’s in it” https://t.co/wPgJPNpwmn https://t.co/8xTndZ8EI4",factual,en
Ted Nugent Has Tested Positive For COVID-19 https://t.co/tMAx0WfHlZ https://t.co/YSKERaMEy9,Ted Nugent Positif COVID-19 https://t.co/tMAx0WfHlZ https://t.co/YSKERaMEy9,Ted Nugent Has Tested Positive For COVID-19 https://t.co/tMAx0WfHlZ https://t.co/YSKERaMEy9,factual,en
"""Pensaba que me iba a morir"", reconoce el músico, que ha pasado varios días ""casi sin poder salir de la cama"". https://t.co/dDdZw23OIF","""Saya pikir saya akan mati,"" mengakui musisi, yang telah menghabiskan beberapa hari ""hampir tidak bisa bangun dari tempat tidur."" https://t.co/dDdZw23OIF","""I thought I was going to die,"" acknowledges the musician, who has spent several days ""almost unable to get out of bed."" https://t.co/dDdZw23OIF",factual,es
"#BernieBaby Oliver Lomas died of SIDS last week, his family stated:

https://t.co/Jvm3UGB4hc https://t.co/uaTEwgxIjY","#BernieBaby Oliver Lomas meninggal karena SIDS minggu lalu, keluarganya menyatakan:

https://t.co/Jvm3UGB4hc https://t.co/uaTEwgxIjY","#BernieBaby Oliver Lomas died of SIDS last week, his family stated:

https://t.co/Jvm3UGB4hc https://t.co/uaTEwgxIjY",factual,en
"Novos estudos apontam ineficácia da hidroxicloroquina contra a Covid-19. l @LeticiaSantini_ 

https://t.co/vyYwP93V87 https://t.co/siIJvVA0ZN","Studi baru menunjukkan ketidakefektifan hydroxychloroquine terhadap Covid-19. l @LeticiaSantini_

https://t.co/vyYwP93V87 https://t.co/siIJvVA0ZN","New studies point to the ineffectiveness of hydroxychloroquine against Covid-19. l @LeticiaSantini_

https://t.co/vyYwP93V87 https://t.co/siIJvVA0ZN",misinformation,pt
"Novos estudos apontam ineficácia da hidroxicloroquina contra a Covid-19. l @LeticiaSantini_ 

https://t.co/vyYwP93V87 https://t.co/siIJvVA0ZN","Studi baru menunjukkan ketidakefektifan hydroxychloroquine terhadap Covid-19. l @LeticiaSantini_

https://t.co/vyYwP93V87 https://t.co/siIJvVA0ZN","New studies point to the ineffectiveness of hydroxychloroquine against Covid-19. l @LeticiaSantini_

https://t.co/vyYwP93V87 https://t.co/siIJvVA0ZN",misinformation,pt
"Quarto colocado no ranking de vacinação, Brasil já vacinou mais que 15 países europeus https://t.co/ZEr0koNSKR","Keempat dalam peringkat vaksinasi, Brasil telah memvaksinasi lebih dari 15 negara Eropa https://t.co/ZEr0koNSKR","Fourth in the vaccination ranking, Brazil has already vaccinated more than 15 European countries https://t.co/ZEr0koNSKR",misinformation,pt
"Bolsonaro: 'Brasil é o quarto país que mais vacina no mundo'
#vacina 

https://t.co/EJADuo8qRj","Bolsonaro: 'Brasil adalah negara keempat yang paling banyak memvaksinasi di dunia'
#vaksin

https://t.co/EJADuo8qRj","Bolsonaro: 'Brazil is the fourth country that most vaccinates in the world'
#vaccine

https://t.co/EJADuo8qRj",misinformation,pt
"🚨🚨🚨O Brasil é o quarto país que mais vacina no mundo, contra a COVID-19!
Fonte: https://t.co/cCJdM9oj1K https://t.co/ISLAxCGlsV","Brasil adalah negara keempat yang paling banyak memvaksinasi di dunia, melawan COVID-19!
Sumber: https://t.co/cCJdM9oj1K https://t.co/ISLAxCGlsV","🚨🚨🚨 Brazil is the fourth country that most vaccinates in the world, against COVID-19!
Source: https://t.co/cCJdM9oj1K https://t.co/ISLAxCGlsV",misinformation,pt
Bolsonaro mente e diz que Brasil é o país que mais vacinou contra a Covid-19 https://t.co/hT6KW2bXFr,Bolsonaro berbohong dan mengatakan bahwa Brasil adalah negara yang paling banyak divaksinasi terhadap Covid-19 https://t.co/hT6KW2bXFr,Bolsonaro lies and says that Brazil is the country that most vaccinated against Covid-19 https://t.co/hT6KW2bXFr,misinformation,pt
Já foram distribuídas mais de 66 mil doses da vacina contra a Covid-19 em Portugal https://t.co/Huq7f267mN,Lebih dari 66 ribu dosis vaksin Covid-19 telah didistribusikan di Portugal https://t.co/Huq7f267mN,More than 66 thousand doses of the Covid-19 vaccine have already been distributed in Portugal https://t.co/Huq7f267mN,misinformation,pt
A viral image on social media is spreading a fabricated quote attributed to President Trump. There’s no evidence the president ever said that doctors have “never seen a body kill the Coronavirus like my body.” https://t.co/fgdnePewwW,Sebuah gambar viral di media sosial menyebarkan kutipan palsu yang dikaitkan dengan Presiden Trump. Tidak ada bukti bahwa presiden pernah mengatakan bahwa dokter “tidak pernah melihat tubuh membunuh virus Corona seperti tubuh saya.” https://t.co/fgdnePewwW,A viral image on social media is spreading a fabricated quote attributed to President Trump. There’s no evidence the president ever said that doctors have “never seen a body kill the Coronavirus like my body.” https://t.co/fgdnePewwW,misinformation,en
A viral image on social media is spreading a fabricated quote attributed to President Trump. There’s no evidence the president ever said that doctors have “never seen a body kill the Coronavirus like my body.” https://t.co/fgdnePewwW,Sebuah gambar viral di media sosial menyebarkan kutipan palsu yang dikaitkan dengan Presiden Trump. Tidak ada bukti bahwa presiden pernah mengatakan bahwa dokter “tidak pernah melihat tubuh membunuh virus Corona seperti tubuh saya.” https://t.co/fgdnePewwW,A viral image on social media is spreading a fabricated quote attributed to President Trump. There’s no evidence the president ever said that doctors have “never seen a body kill the Coronavirus like my body.” https://t.co/fgdnePewwW,misinformation,en
A viral image on social media is spreading a fabricated quote attributed to President Trump. There’s no evidence the president ever said that doctors have “never seen a body kill the Coronavirus like my body.” https://t.co/fgdnePewwW,Sebuah gambar viral di media sosial menyebarkan kutipan palsu yang dikaitkan dengan Presiden Trump. Tidak ada bukti bahwa presiden pernah mengatakan bahwa dokter “tidak pernah melihat tubuh membunuh virus Corona seperti tubuh saya.” https://t.co/fgdnePewwW,A viral image on social media is spreading a fabricated quote attributed to President Trump. There’s no evidence the president ever said that doctors have “never seen a body kill the Coronavirus like my body.” https://t.co/fgdnePewwW,misinformation,en
A viral image on social media is spreading a fabricated quote attributed to President Trump. There’s no evidence the president ever said that doctors have “never seen a body kill the Coronavirus like my body.” https://t.co/fgdnePewwW,Sebuah gambar viral di media sosial menyebarkan kutipan palsu yang dikaitkan dengan Presiden Trump. Tidak ada bukti bahwa presiden pernah mengatakan bahwa dokter “tidak pernah melihat tubuh membunuh virus Corona seperti tubuh saya.” https://t.co/fgdnePewwW,A viral image on social media is spreading a fabricated quote attributed to President Trump. There’s no evidence the president ever said that doctors have “never seen a body kill the Coronavirus like my body.” https://t.co/fgdnePewwW,misinformation,en
"VÍDEO: Tratamento de seis dias contra coronavírus com hidroxicloroquina na França obteve 0% de mortes e 75% de cura total. Parece que Bolsonaro estava certo e a mídia arcaica errada, mais uma vez. #coronavirus #FoxNews https://t.co/BaJUJ60p4K https://t.co/KXwttwgt2y","VIDEO: Perawatan enam hari melawan virus corona dengan hydroxychloroquine di Prancis mencapai 0% kematian dan 75% kesembuhan total. Tampaknya Bolsonaro benar dan media kuno salah, sekali lagi. #coronavirus #FoxNews https://t.co/BaJUJ60p4K https://t.co/KXwttwgt2y","VIDEO: Six-day treatment against coronavirus with hydroxychloroquine in France achieved 0% deaths and 75% total cure. It seems that Bolsonaro was right and the archaic media wrong, once again. #coronavirus #FoxNews https://t.co/BaJUJ60p4K https://t.co/KXwttwgt2y",misinformation,pt
"Hidroxicloroquina não é garantia de cura do coronavírus, diferentemente do que circula nas redes https://t.co/OYAKfeWmNf","Hydroxychloroquine bukan jaminan obat untuk virus corona, tidak seperti yang beredar di jaringan https://t.co/OYAKfeWmNf","Hydroxychloroquine is not a guarantee of a cure for the coronavirus, unlike what circulates on the networks https://t.co/OYAKfeWmNf",misinformation,pt
Tratamento de coronavírus com hidroxicloroquina na França obteve 0% de mortes e 75% de cura total. Ministério da Saúde deve liberar tratamento no Brasil possivelmente até terça (24). #coronavirus #techstartups https://t.co/I2r2PMpBEF https://t.co/TzoCfRs7z5,Pengobatan coronavirus dengan hydroxychloroquine di Prancis mencapai 0% kematian dan 75% dari total kesembuhan. Kementerian Kesehatan harus merilis perawatan di Brasil mungkin pada Selasa (24). #coronavirus #techstartups https://t.co/I2r2PMpBEF https://t.co/TzoCfRs7z5,Treatment of coronavirus with hydroxychloroquine in France achieved 0% of deaths and 75% of total cure. Ministry of Health should release treatment in Brazil possibly by Tuesday (24). #coronavirus #techstartups https://t.co/I2r2PMpBEF https://t.co/TzoCfRs7z5,misinformation,pt
"Hidroxicloroquina não é garantia de cura do coronavírus, diferentemente do que circula nas redes https://t.co/3wQ52csNvP","Hydroxychloroquine bukan jaminan obat untuk virus corona, tidak seperti yang beredar di jaringan https://t.co/3wQ52csNvP","Hydroxychloroquine is not a guarantee of a cure for the coronavirus, unlike what circulates on the networks https://t.co/3wQ52csNvP",misinformation,pt
"VÍDEO: Tratamento de seis dias contra coronavírus com hidroxicloroquina na França obteve 0% de mortes e 75% de cura total. Parece que Bolsonaro estava certo e a mídia arcaica errada, mais uma vez. #coronavirus #FoxNews https://t.co/BaJUJ60p4K https://t.co/KXwttwgt2y","VIDEO: Perawatan enam hari melawan virus corona dengan hydroxychloroquine di Prancis mencapai 0% kematian dan 75% kesembuhan total. Tampaknya Bolsonaro benar dan media kuno salah, sekali lagi. #coronavirus #FoxNews https://t.co/BaJUJ60p4K https://t.co/KXwttwgt2y","VIDEO: Six-day treatment against coronavirus with hydroxychloroquine in France achieved 0% deaths and 75% total cure. It seems that Bolsonaro was right and the archaic media wrong, once again. #coronavirus #FoxNews https://t.co/BaJUJ60p4K https://t.co/KXwttwgt2y",misinformation,pt
