text,translated_text,label,lang
"Covid-19 aşılarının Bluetooth bağlantısı sağlayan çip taşıdığı ve aşı olanların Bluetooth ekranında aşının seri numarasının gözüktüğü iddia edilmişti.

Kişilerin Bluetooth ekranında gördükleri kodlar aslında etraflarındaki cihazların MAC adresleri.

https://t.co/N9f6SG0wHg","Diklaim bahwa vaksin Covid-19 membawa chip yang menyediakan konektivitas Bluetooth dan nomor seri vaksin muncul di layar Bluetooth mereka yang telah divaksinasi.

Kode yang dilihat orang di layar Bluetooth sebenarnya adalah alamat MAC perangkat di sekitar mereka.

https://t.co/N9f6SG0wHg",misinformation,tr
"❌ Covid-19 aşısı olanların bluetooth ekranında seri numarası gözüktüğü iddiası yanlış.

Covid-19 aşılarının içeriğinde bluetooth ile ilgili olabilecek hiçbir madde yok.
https://t.co/4ti3osR9mX","Klaim bahwa nomor seri yang muncul di layar bluetooth mereka yang telah mendapatkan vaksin Covid-19 adalah salah.

Tidak ada zat dalam kandungan vaksin Covid-19 yang mungkin terkait dengan bluetooth.
https://t.co/4ti3osR9mX",misinformation,tr
4 BA Pilots Die in 7 Days - Is It From The Vaccine? https://t.co/M4wIQtBqFO,4 Pilot BA Meninggal dalam 7 Hari - Apakah Karena Vaksin? https://t.co/M4wIQtBqFO,misinformation,en
"British Airways confirms four vaccinated pilots have recently died, claims no link to va.xx.ines

https://t.co/SOx3xnKCyt https://t.co/ekasXQp9S6","British Airways mengkonfirmasi empat pilot yang divaksinasi baru-baru ini meninggal, mengklaim tidak ada tautan ke va.xx.ines

https://t.co/SOx3xnKCyt https://t.co/ekasXQp9S6",misinformation,en
Four healthy British Airways pilots die in one week - BA says no link to vaccinations https://t.co/rkQrbGi4ui,Empat pilot British Airways yang sehat meninggal dalam satu minggu - BA mengatakan tidak ada tautan ke vaksinasi https://t.co/rkQrbGi4ui,misinformation,en
British Airways: Rätselhafter Tod von 4 Piloten nach Impfung | MMnews https://t.co/I6AVzwl8gq,British Airways: 4 pilot meninggal secara misterius setelah vaksinasi | MMnews https://t.co/I6AVzwl8gq,misinformation,de
Cuatro pilotos de British Airways de entre 40 y 50 años de edad mueren después de vacunarse https://t.co/zD9b6jHr71 vía @ElDiestro_,Empat pilot British Airways berusia antara 40 dan 50 tahun meninggal setelah divaksinasi https://t.co/zD9b6jHr71 via @ElDiestro_,misinformation,es
Cuatro pilotos de British Airways de entre 40 y 50 años de edad mueren después de vacunarse https://t.co/Pm7KXHqw2R a través de @ElDiestro_,Empat pilot British Airways berusia antara 40 dan 50 tahun meninggal setelah divaksinasi https://t.co/Pm7KXHqw2R via @ElDiestro_,misinformation,es
Cuatro pilotos de British Airways de entre 40 y 50 años de edad mueren después de vacunarse https://t.co/vrPrf2b90N vía @ElDiestro_,Empat pilot British Airways berusia antara 40 dan 50 tahun meninggal setelah divaksinasi https://t.co/vrPrf2b90N via @ElDiestro_,misinformation,es
British Airways confirms that four pilots have died recently and this photo is genuine. They also say it has nothing at all to do with the covid vaccine. All four had the jab and died after the second  shot. https://t.co/itsAlXzbru,British Airways mengkonfirmasi bahwa empat pilot telah meninggal baru-baru ini dan foto ini asli. Mereka juga mengatakan itu sama sekali tidak ada hubungannya dengan vaksin covid. Keempatnya mendapat jab dan meninggal setelah tembakan kedua. https://t.co/itsAlXzbru,misinformation,en
Cuatro pilotos de British Airways de entre 40 y 50 años de edad mueren después de vacunarse https://t.co/u9agvkOyhP vía @ElDiestro_,Empat pilot British Airways berusia antara 40 dan 50 tahun meninggal setelah divaksinasi https://t.co/u9agvkOyhP via @ElDiestro_,misinformation,es
Italy Resorts To Transporting Bodies In Army Trucks After Coronavirus Overwhelms Cemeteries https://t.co/cusx8BwIA5,Italia Resor Untuk Mengangkut Jenazah Di Truk Tentara Setelah Coronavirus Membanjiri Pemakaman https://t.co/cusx8BwIA5,misinformation,en
Italy Resorts To Transporting Bodies In Army Trucks After Coronavirus Overwhelms Cemeteries https://t.co/cusx8BwIA5,Italia Resor Untuk Mengangkut Jenazah Di Truk Tentara Setelah Coronavirus Membanjiri Pemakaman https://t.co/cusx8BwIA5,misinformation,en
Une vidéo de cohue dans un supermarché en Allemagne qui n’a rien à voir avec le coronavirus https://t.co/Sj1k1Qa0l1 https://t.co/u0DkCyIPKk,Video naksir di supermarket di Jerman yang tidak ada hubungannya dengan coronavirus https://t.co/Sj1k1Qa0l1 https://t.co/u0DkCyIPKk,misinformation,fr
Une vidéo de cohue dans un supermarché en Allemagne qui n’a rien à voir avec le coronavirus https://t.co/Sj1k1Qa0l1 https://t.co/u0DkCyIPKk,Video naksir di supermarket di Jerman yang tidak ada hubungannya dengan coronavirus https://t.co/Sj1k1Qa0l1 https://t.co/u0DkCyIPKk,misinformation,fr
A top WHO official is now on record as saying 750 million have been infected. That gives us an IFR of 0.13% - right at the Flu level! Came a long way from the 3.4% prediction that kicked this off https://t.co/tMXDCfnTwG,"Seorang pejabat tinggi WHO sekarang tercatat mengatakan 750 juta telah terinfeksi. Itu memberi kami IFR 0,13% - tepat di level Flu! Jauh dari prediksi 3,4% yang memulai ini https://t.co/tMXDCfnTwG",misinformation,en
"Pfizer says covid protection can last up to 6 months. Which means eventually we will all need boosters. It boils down to ability to manufacture own vaccines once urgency subsides. 
https://t.co/MHzLtFx5Zx","Pfizer mengatakan perlindungan covid bisa bertahan hingga 6 bulan. Yang berarti pada akhirnya kita semua akan membutuhkan booster. Ini bermuara pada kemampuan untuk memproduksi vaksin sendiri begitu urgensi mereda.
https://t.co/MHzLtFx5Zx",misinformation,en
¡CureVac! La vacuna alemana que combatirá las cepas del coronavirus  https://t.co/F8GkhUaVUy,CureVac! Vaksin Jerman yang akan melawan jenis virus corona https://t.co/F8GkhUaVUy,misinformation,es
"No, homeopathic drug ‘Arsenicum album 30’ cannot prevent Coronavirus infection, as claimed by AYUSH ministry | @Neurophysik
https://t.co/QsTTpuwwCJ via @AltNews","Tidak, obat homeopati 'Arsenicum album 30' tidak dapat mencegah infeksi Coronavirus, seperti yang diklaim oleh kementerian AYUSH | @Neurophysik
https://t.co/QsTTpuwwCJ melalui @AltNews",misinformation,en
"A #WhatsApp forward suggests that Arsenicum Album, if taken for 3 days, can prevent #coronavirus as claimed by #AYUSH Ministry. #AltNews suggests otherwise. Do check facts before hitting that forward button. 

https://t.co/5mYvNImMEH","Forward #WhatsApp menyarankan bahwa Album Arsenicum, jika diminum selama 3 hari, dapat mencegah #coronavirus seperti yang diklaim oleh Kementerian #AYUSH. #AltNews menyarankan sebaliknya. Periksa fakta sebelum menekan tombol maju itu.

https://t.co/5mYvNImMEH",misinformation,en
"No, homeopathic drug ‘Arsenicum album 30’ cannot prevent Coronavirus infection, as claimed by Indian government’s AYUSH ministry | @Neurophysik https://t.co/mtaZOG3jOX","Tidak, obat homeopati 'Arsenicum album 30' tidak dapat mencegah infeksi Coronavirus, seperti yang diklaim oleh kementerian AYUSH pemerintah India | @Neurophysik https://t.co/mtaZOG3jOX",misinformation,en
"No, homeopathic drug ‘Arsenicum album 30’ cannot prevent Coronavirus infection, as claimed by AYUSH ministry https://t.co/xxGHQIYknU via @AltNews","Tidak, obat homeopati 'Arsenicum album 30' tidak dapat mencegah infeksi Coronavirus, seperti yang diklaim oleh kementerian AYUSH https://t.co/xxGHQIYknU melalui @AltNews",misinformation,en
"Thank you @Neurophysik and @altnews for this. I've been trying hard to convince family and relatives otherwise but every time I'm told...""But it's endorsed by AYUSH ministry.""
h/t @gauravraikar

https://t.co/komGhS9Uf6","Terima kasih @Neurophysik dan @altnews untuk ini. Saya sudah berusaha keras untuk meyakinkan keluarga dan kerabat sebaliknya tetapi setiap kali saya diberitahu ... ""Tapi itu didukung oleh kementerian AYUSH.""
h/t @gauravraikar

https://t.co/komGhS9Uf6",misinformation,en
"Fake news issued by the Indian govt as a coronavirus advisory can risk million of lives during a dangerous epidemic.

No, homeopathic drug ‘Arsenicum album 30’ cannot prevent Coronavirus infection, as claimed by AYUSH ministry | @Neurophysik https://t.co/3U7TF7JzEH via @AltNews","Berita palsu yang dikeluarkan oleh pemerintah India sebagai peringatan virus corona dapat mempertaruhkan jutaan nyawa selama epidemi berbahaya.

Tidak, obat homeopati 'Arsenicum album 30' tidak dapat mencegah infeksi Coronavirus, seperti yang diklaim oleh kementerian AYUSH | @Neurophysik https://t.co/3U7TF7JzEH via @AltNews",misinformation,en
"हद है, यहां आयुष मंत्रालय तक ग़लत दावा कर जाते हैं. 

No, homeopathic drug ‘Arsenicum album 30’ cannot prevent Coronavirus infection, as claimed by AYUSH ministry https://t.co/5HAveXtvMO via @AltNews","Ada batasnya, di sini pun Kementerian AYUSH membuat klaim palsu.

Tidak, obat homeopati 'Arsenicum album 30' tidak dapat mencegah infeksi Coronavirus, seperti yang diklaim oleh kementerian AYUSH https://t.co/5HAveXtvMO melalui @AltNews",misinformation,und
"No, homeopathic drug ‘Arsenicum album 30’ cannot prevent Coronavirus infection, as claimed by India’s AYUSH ministry - Alt News https://t.co/ZgRK8cpZ5H","Tidak, obat homeopati 'Arsenicum album 30' tidak dapat mencegah infeksi Coronavirus, seperti yang diklaim oleh kementerian AYUSH India - Berita Alt https://t.co/ZgRK8cpZ5H",misinformation,en
"No, homeopathic drug ‘Arsenicum album 30’ cannot prevent Coronavirus infection, as claimed by AYUSH ministry - Alt News https://t.co/f4CgTXXTZ2","Tidak, obat homeopati 'Arsenicum album 30' tidak dapat mencegah infeksi Coronavirus, seperti yang diklaim oleh kementerian AYUSH - Berita Alt https://t.co/f4CgTXXTZ2",misinformation,en
"No, homeopathic drug ‘Arsenicum album 30’ cannot prevent Coronavirus infection, as claimed by AYUSH ministry https://t.co/0GlnKfUT9Q via @AltNews","Tidak, obat homeopati 'Arsenicum album 30' tidak dapat mencegah infeksi Coronavirus, seperti yang diklaim oleh kementerian AYUSH https://t.co/0GlnKfUT9Q melalui @AltNews",misinformation,en
"We've updated our Covid-19 vaccination Q&amp;As with the latest information for carers, people with long-term health conditions, those waiting for their second dose and more https://t.co/EbjHuJ7Q4v https://t.co/08gfc5bVg7","Kami telah memperbarui T&J vaksinasi Covid-19 kami dengan informasi terbaru untuk pengasuh, orang dengan kondisi kesehatan jangka panjang, mereka yang menunggu dosis kedua, dan lainnya https://t.co/EbjHuJ7Q4v https://t. co/08gfc5bVg7",misinformation,en
"Prof. Dr. Bodo Plachter @UnimedizinM: Na klar lass ich mich #impfen, weil COVID-19 eine schreckliche Krankheit ist. Die #Impfung ist die Chance, mich und andere zu schützen.
Ab sofort können sich auch erste Berufsgruppen aus der Impfgruppe 2 registrieren. https://t.co/xJ1tsnBcLQ. https://t.co/86ked7Qp7s","Prof.Dr. Bodo Plachter @UnimedizinM: Tentu saja saya mendapatkan #vaksinasi karena COVID-19 adalah penyakit yang mengerikan. #vaksinasi adalah kesempatan untuk melindungi diri sendiri dan orang lain.
Mulai sekarang, kelompok profesional pertama dari kelompok vaksinasi 2 juga dapat mendaftar. https://t.co/xJ1tsnBcLQ. https://t.co/86ked7Qp7s",misinformation,de
"El 51.1% de las solicitudes de acceso a la información relacionadas con la contingencia sanitaria tienen como tema las vacunas contra el covid-19.
https://t.co/tFVQtLj2OM","51,1% permintaan akses informasi terkait kontinjensi kesehatan memiliki subjek vaksin Covid-19.
https://t.co/tFVQtLj2OM",misinformation,es
Las personas que desean programa cita para vacuna contra el COVID-19 aquí encuentran ayuda https://t.co/yrZ2f2EI0a,Orang yang ingin membuat janji temu untuk vaksin COVID-19 dapat menemukan bantuan di sini https://t.co/yrZ2f2EI0a,misinformation,es
"Pre-registration for the #COVID19 vaccine through our Office of Public Health is now available by calling (833) 875-3967. When a vaccine appointment becomes available, volunteers will call back to schedule the appointment.

More details: https://t.co/cnq6zNWoih https://t.co/bXl2tUHs5M","Pra-pendaftaran untuk vaksin #COVID19 melalui Kantor Kesehatan Masyarakat kami sekarang tersedia dengan menelepon (833) 875-3967. Ketika janji vaksin tersedia, relawan akan menelepon kembali untuk menjadwalkan janji temu.

Lebih detail: https://t.co/cnq6zNWoih https://t.co/bXl2tUHs5M",misinformation,en
"We've updated our Covid-19 vaccination Q&amp;As with the latest information for carers, people with long-term health conditions, those waiting for their second dose and more https://t.co/EbjHuJ7Q4v https://t.co/08gfc5bVg7","Kami telah memperbarui T&J vaksinasi Covid-19 kami dengan informasi terbaru untuk pengasuh, orang dengan kondisi kesehatan jangka panjang, mereka yang menunggu dosis kedua, dan lainnya https://t.co/EbjHuJ7Q4v https://t. co/08gfc5bVg7",misinformation,en
"பாரத் பயோடெக்கின் #கோவாக்சின் தடுப்பூசியை 2-18 வயதிற்கு உட்பட்டோருக்கு செலுத்தி 2/3ம் கட்ட மருத்துவ ஆய்வு நடத்த  அனுமதி

India's apex drug regulator grants permission for conducting phase II/III clinical trials of Bharat Biotech's #Covaxin in 2-18 age group: Union health ministry https://t.co/myLt6GxgpD","Vaksin #covaccine BharatBiotech disetujui untuk uji klinis fase 2/3 pada kelompok usia 2-18

Regulator obat puncak India memberikan izin untuk melakukan uji klinis fase II/III dari #Covaxin Bharat Biotech dalam kelompok usia 2-18: Kementerian kesehatan serikat https://t.co/myLt6GxgpD",misinformation,und
#coronavirus https://t.co/TJEFYjzfa1,#coronavirus https://t.co/TJEFYjzfa1,misinformation,qme
"Coronavirus e Inmunidad: ¿Cómo combatir la pandemia?

https://t.co/clzS2YKXfM https://t.co/r4ljXMK4yo","Coronavirus dan Kekebalan: Bagaimana cara melawan pandemi?

https://t.co/clzS2YKXfM https://t.co/r4ljXMK4yo",misinformation,es
"Coronavirus: perché bisogna stare attenti dopo il vaccino

https://t.co/O7FG9FMITJ","Coronavirus: mengapa Anda harus berhati-hati setelah vaksin

https://t.co/O7FG9FMITJ",misinformation,it
"¡TOMA PRECAUSIÓN!🇻🇪

Es importante tener en cuenta las medidas de prevención del coronavirus. No podemos bajar la guardia, recuerda que es por tu salud y la de los tuyos
#25May #FANB #GNB
#PalestinaLibre
#GNByPuebloDePaz
#LiberenALosPatriotas
@GNB_TRUJILLO
https://t.co/PwLqI8z3nZ","PERHATIAN!

Penting untuk mempertimbangkan langkah-langkah pencegahan virus corona. Kami tidak boleh lengah, ingatlah bahwa ini untuk kesehatan Anda dan orang yang Anda cintai
#25Mei #FANB #GNB
#Bebaskan palestina
#GNByPuebloDePaz
#FreePatriot
@GNB_TRUJILLO
https://t.co/PwLqI8z3nZ",misinformation,es
Coronavirus - Advice for Victoria. For more info: https://t.co/jjaft45b37,Coronavirus - Saran untuk Victoria. Untuk info lebih lanjut: https://t.co/jjaft45b37,misinformation,en
"#Recomendaciones para evitar el coronavirus 
https://t.co/HPMsBEyQyc","#Rekomendasi untuk menghindari virus corona
https://t.co/HPMsBEyQyc",misinformation,es
"Coronavirus e Inmunidad: ¿Cómo combatir la pandemia?

https://t.co/clzS2YKXfM https://t.co/r4ljXMK4yo","Coronavirus dan Kekebalan: Bagaimana cara melawan pandemi?

https://t.co/clzS2YKXfM https://t.co/r4ljXMK4yo",misinformation,es
"Coronavirus: perché bisogna stare attenti dopo il vaccino

https://t.co/O7FG9FMITJ","Coronavirus: mengapa Anda harus berhati-hati setelah vaksin

https://t.co/O7FG9FMITJ",misinformation,it
"#Recomendaciones para evitar el coronavirus 
https://t.co/HPMsBEyQyc","#Rekomendasi untuk menghindari virus corona
https://t.co/HPMsBEyQyc",misinformation,es
"कोरोना से बच्चों को कैसे बचाने के लिए जानें तरीके, होम आइसोलेशन में इस तरह से रखें ख्याल। #coronavirus #covid19
https://t.co/AW0F3KeBt5","Pelajari cara selamatkan anak dari corona, jaga diri dengan cara ini di isolasi rumah. #virus corona (COVID-19
https://t.co/AW0F3KeBt5",misinformation,hi
"‼️ ARNm, proteínas, adenovirus... ¿Cómo actúa y en qué se diferencia cada tipo de vacuna?

🔸Las vacunas hacen que el sistema inmunológico de una persona pueda reconocer y defenderse contra una determinada enfermedad

#YoMeVacuno 

https://t.co/DW9dyGmEud","️ mRNA, protein, adenovirus... Bagaimana cara kerja setiap jenis vaksin dan perbedaannya?

Vaksin membuat sistem imun seseorang mampu mengenali dan bertahan terhadap penyakit tertentu

#YoMeVacuno

https://t.co/DW9dyGmEud",misinformation,es
